INT	INT	INT	INT	INT	INT	STRING
2	30320030	34379	0	85	94	ÕäÊÞµ°£ºÆß±¦Ô§Ñì
2	30320030	34389	0	95	255	ÕäÊÞµ°£ºÆß±¦Ô§Ñì
2	30320031	34399	0	5	44	ÕäÊÞµ°£º¾ÅÏö¿ªÃ÷
2	30320031	34409	0	45	54	ÕäÊÞµ°£º¾ÅÏö¿ªÃ÷
2	30320031	34419	0	55	64	ÕäÊÞµ°£º¾ÅÏö¿ªÃ÷
2	30320031	34429	0	65	74	ÕäÊÞµ°£º¾ÅÏö¿ªÃ÷
2	30320031	34439	0	75	84	ÕäÊÞµ°£º¾ÅÏö¿ªÃ÷
2	30320031	34449	0	85	94	ÕäÊÞµ°£º¾ÅÏö¿ªÃ÷
2	30320031	34459	0	95	255	ÕäÊÞµ°£º¾ÅÏö¿ªÃ÷
2	30320032	34469	0	5	44	ÕäÊÞµ°£ºÌ«°×Â¹Áé
2	30320032	34479	0	45	54	ÕäÊÞµ°£ºÌ«°×Â¹Áé
2	30320032	34489	0	55	64	ÕäÊÞµ°£ºÌ«°×Â¹Áé
2	30320032	34499	0	65	74	ÕäÊÞµ°£ºÌ«°×Â¹Áé
2	30320032	34509	0	75	84	ÕäÊÞµ°£ºÌ«°×Â¹Áé
2	30320032	34519	0	85	94	ÕäÊÞµ°£ºÌ«°×Â¹Áé
2	30320032	34529	0	95	255	ÕäÊÞµ°£ºÌ«°×Â¹Áé
2	30320033	34539	0	5	44	ÕäÊÞµ°£ºÌ«Æ½Ê±Ôò
2	30320033	34549	0	45	54	ÕäÊÞµ°£ºÌ«Æ½Ê±Ôò
2	30320033	34559	0	55	64	ÕäÊÞµ°£ºÌ«Æ½Ê±Ôò
2	30320033	34569	0	65	74	ÕäÊÞµ°£ºÌ«Æ½Ê±Ôò
2	30320033	34579	0	75	84	ÕäÊÞµ°£ºÌ«Æ½Ê±Ôò
2	30320033	34589	0	85	94	ÕäÊÞµ°£ºÌ«Æ½Ê±Ôò
2	30320033	34599	0	95	255	ÕäÊÞµ°£ºÌ«Æ½Ê±Ôò
2	30320034	34609	0	5	44	ÕäÊÞµ°£ºÌìÒÒ¹óÈË
2	30320034	34619	0	45	54	ÕäÊÞµ°£ºÌìÒÒ¹óÈË
2	30320034	34629	0	55	64	ÕäÊÞµ°£ºÌìÒÒ¹óÈË
2	30320034	34639	0	65	74	ÕäÊÞµ°£ºÌìÒÒ¹óÈË
2	30320034	34649	0	75	84	ÕäÊÞµ°£ºÌìÒÒ¹óÈË
2	30320034	34659	0	85	94	ÕäÊÞµ°£ºÌìÒÒ¹óÈË
2	30320034	34669	0	95	255	ÕäÊÞµ°£ºÌìÒÒ¹óÈË
2	30320035	34689	0	5	44	ÕäÊÞµ°£ºÃî·¨Ð¡É®
2	30320035	34699	0	45	54	ÕäÊÞµ°£ºÃî·¨Ð¡É®
2	30320035	34709	0	55	64	ÕäÊÞµ°£ºÃî·¨Ð¡É®
2	30320035	34719	0	65	74	ÕäÊÞµ°£ºÃî·¨Ð¡É®
2	30320035	34729	0	75	84	ÕäÊÞµ°£ºÃî·¨Ð¡É®
2	30320035	34739	0	85	94	ÕäÊÞµ°£ºÃî·¨Ð¡É®
2	30320035	34749	0	95	255	ÕäÊÞµ°£ºÃî·¨Ð¡É®
2	30320036	34759	0	5	44	ÕäÊÞµ°£ºÔªºàÃ÷Óì
2	30320036	34769	0	45	54	ÕäÊÞµ°£ºÔªºàÃ÷Óì
2	30320036	34779	0	55	64	ÕäÊÞµ°£ºÔªºàÃ÷Óì
2	30320036	34789	0	65	74	ÕäÊÞµ°£ºÔªºàÃ÷Óì
2	30320036	34799	0	75	84	ÕäÊÞµ°£ºÔªºàÃ÷Óì
2	30320036	34809	0	85	94	ÕäÊÞµ°£ºÔªºàÃ÷Óì
2	30320036	34819	0	95	255	ÕäÊÞµ°£ºÔªºàÃ÷Óì
2	30320037	34829	0	5	44	ÕäÊÞµ°£ººÍÕêÏÉÅî
2	30320037	34839	0	45	54	ÕäÊÞµ°£ººÍÕêÏÉÅî
2	30320037	34849	0	55	64	ÕäÊÞµ°£ººÍÕêÏÉÅî
2	30320037	34859	0	65	74	ÕäÊÞµ°£ººÍÕêÏÉÅî
2	30320037	34869	0	75	84	ÕäÊÞµ°£ººÍÕêÏÉÅî
2	30320037	34879	0	85	94	ÕäÊÞµ°£ººÍÕêÏÉÅî
2	30320037	34889	0	95	255	ÕäÊÞµ°£ººÍÕêÏÉÅî
2	30320038	34899	0	5	44	ÕäÊÞµ°£ºÖòÒý²×äé
2	30320038	34909	0	45	54	ÕäÊÞµ°£ºÖòÒý²×äé
2	30320038	34919	0	55	64	ÕäÊÞµ°£ºÖòÒý²×äé
2	30320038	34929	0	65	74	ÕäÊÞµ°£ºÖòÒý²×äé
2	30320038	34939	0	75	84	ÕäÊÞµ°£ºÖòÒý²×äé
2	30320038	34949	0	85	94	ÕäÊÞµ°£ºÖòÒý²×äé
2	30320038	34959	0	95	255	ÕäÊÞµ°£ºÖòÒý²×äé
2	30320039	34969	0	5	44	ÕäÊÞµ°£ºÕÑÃ÷¹éÐæ
2	30320039	34979	0	45	54	ÕäÊÞµ°£ºÕÑÃ÷¹éÐæ
2	30320039	34989	0	55	64	ÕäÊÞµ°£ºÕÑÃ÷¹éÐæ
2	30320039	34999	0	65	74	ÕäÊÞµ°£ºÕÑÃ÷¹éÐæ
2	30320039	35009	0	75	84	ÕäÊÞµ°£ºÕÑÃ÷¹éÐæ
2	30320039	35019	0	85	94	ÕäÊÞµ°£ºÕÑÃ÷¹éÐæ
2	30320039	35029	0	95	255	ÕäÊÞµ°£ºÕÑÃ÷¹éÐæ
2	30320040	35039	0	5	44	ÕäÊÞµ°£ºÓ½°®¹«Ö÷
2	30320040	35049	0	45	54	ÕäÊÞµ°£ºÓ½°®¹«Ö÷
2	30320040	35059	0	55	64	ÕäÊÞµ°£ºÓ½°®¹«Ö÷
2	30320040	35069	0	65	74	ÕäÊÞµ°£ºÓ½°®¹«Ö÷
2	30320040	35079	0	75	84	ÕäÊÞµ°£ºÓ½°®¹«Ö÷
2	30320040	35089	0	85	94	ÕäÊÞµ°£ºÓ½°®¹«Ö÷
2	30320040	35099	0	95	255	ÕäÊÞµ°£ºÓ½°®¹«Ö÷
2	30320041	35109	0	5	44	ÕäÊÞµ°£ºÊÄÔ¼ÆïÊ¿
2	30320041	35119	0	45	54	ÕäÊÞµ°£ºÊÄÔ¼ÆïÊ¿
2	30320041	35129	0	55	64	ÕäÊÞµ°£ºÊÄÔ¼ÆïÊ¿
2	30320041	35139	0	65	74	ÕäÊÞµ°£ºÊÄÔ¼ÆïÊ¿
2	30320041	35149	0	75	84	ÕäÊÞµ°£ºÊÄÔ¼ÆïÊ¿
2	30320041	35159	0	85	94	ÕäÊÞµ°£ºÊÄÔ¼ÆïÊ¿
2	30320041	35169	0	95	255	ÕäÊÞµ°£ºÊÄÔ¼ÆïÊ¿
2	30320042	35179	0	5	44	ÕäÊÞµ°£ºÌìÅîÖðÔÂ
2	30320042	35189	0	45	54	ÕäÊÞµ°£ºÌìÅîÖðÔÂ
2	30320042	35199	0	55	64	ÕäÊÞµ°£ºÌìÅîÖðÔÂ
2	30320042	35209	0	65	74	ÕäÊÞµ°£ºÌìÅîÖðÔÂ
2	30320042	35219	0	75	84	ÕäÊÞµ°£ºÌìÅîÖðÔÂ
2	30320042	35229	0	85	94	ÕäÊÞµ°£ºÌìÅîÖðÔÂ
2	30320042	35239	0	95	255	ÕäÊÞµ°£ºÌìÅîÖðÔÂ
2	30320043	35249	0	5	44	ÕäÊÞµ°£º°Ù±äÐÜÃ¨
2	30320043	35259	0	45	54	ÕäÊÞµ°£º°Ù±äÐÜÃ¨
2	30320043	35269	0	55	64	ÕäÊÞµ°£º°Ù±äÐÜÃ¨
2	30320043	35279	0	65	74	ÕäÊÞµ°£º°Ù±äÐÜÃ¨
2	30320043	35289	0	75	84	ÕäÊÞµ°£º°Ù±äÐÜÃ¨
2	30320043	35299	0	85	94	ÕäÊÞµ°£º°Ù±äÐÜÃ¨
2	30320043	35309	0	95	255	ÕäÊÞµ°£º°Ù±äÐÜÃ¨
2	30320044	35319	0	5	44	ÕäÊÞµ°£ºÆÆÕó½«»ê
2	30320044	35329	0	45	54	ÕäÊÞµ°£ºÆÆÕó½«»ê
2	30320044	35339	0	55	64	ÕäÊÞµ°£ºÆÆÕó½«»ê
2	30320044	35349	0	65	74	ÕäÊÞµ°£ºÆÆÕó½«»ê
2	30320044	35359	0	75	84	ÕäÊÞµ°£ºÆÆÕó½«»ê
2	30320044	35369	0	85	94	ÕäÊÞµ°£ºÆÆÕó½«»ê
2	30320044	35379	0	95	255	ÕäÊÞµ°£ºÆÆÕó½«»ê
2	30320045	35389	0	5	44	ÕäÊÞµ°£ºÐþÁèÔª¾ý
2	30320045	35399	0	45	54	ÕäÊÞµ°£ºÐþÁèÔª¾ý
2	30320045	35409	0	55	64	ÕäÊÞµ°£ºÐþÁèÔª¾ý
2	30320045	35419	0	65	74	ÕäÊÞµ°£ºÐþÁèÔª¾ý
2	30320045	35429	0	75	84	ÕäÊÞµ°£ºÐþÁèÔª¾ý
2	30320045	35439	0	85	94	ÕäÊÞµ°£ºÐþÁèÔª¾ý
2	30320045	35449	0	95	255	ÕäÊÞµ°£ºÐþÁèÔª¾ý
2	30320046	35459	0	5	44	ÕäÊÞµ°£ºÌì¼«Éñ¾ý
2	30320046	35469	0	45	54	ÕäÊÞµ°£ºÌì¼«Éñ¾ý
2	30320046	35479	0	55	64	ÕäÊÞµ°£ºÌì¼«Éñ¾ý
2	30320046	35489	0	65	74	ÕäÊÞµ°£ºÌì¼«Éñ¾ý
2	30320046	35499	0	75	84	ÕäÊÞµ°£ºÌì¼«Éñ¾ý
2	30320046	35509	0	85	94	ÕäÊÞµ°£ºÌì¼«Éñ¾ý
2	30320046	35519	0	95	255	ÕäÊÞµ°£ºÌì¼«Éñ¾ý
2	30320047	36469	0	5	44	ÕäÊÞµ°£ºÁéÔóÇîÆæ
2	30320047	36479	0	45	54	ÕäÊÞµ°£ºÁéÔóÇîÆæ
2	30320047	36489	0	55	64	ÕäÊÞµ°£ºÁéÔóÇîÆæ
2	30320047	36499	0	65	74	ÕäÊÞµ°£ºÁéÔóÇîÆæ
2	30320047	36509	0	75	84	ÕäÊÞµ°£ºÁéÔóÇîÆæ
2	30320047	36519	0	85	94	ÕäÊÞµ°£ºÁéÔóÇîÆæ
2	30320047	36529	0	95	255	ÕäÊÞµ°£ºÁéÔóÇîÆæ
2	30320048	36599	0	5	44	ÕäÊÞµ°£ºÈËÅ¼
2	30320048	36609	0	45	54	ÕäÊÞµ°£ºÈËÅ¼
2	30320048	36619	0	55	64	ÕäÊÞµ°£ºÈËÅ¼
2	30320048	36629	0	65	74	ÕäÊÞµ°£ºÈËÅ¼
2	30320048	36639	0	75	84	ÕäÊÞµ°£ºÈËÅ¼
2	30320048	36649	0	85	94	ÕäÊÞµ°£ºÈËÅ¼
2	30320048	36659	0	95	255	ÕäÊÞµ°£ºÈËÅ¼
2	30320049	36669	0	5	44	ÕäÊÞµ°£º¶¹¶¹Áú
2	30320049	36679	0	45	54	ÕäÊÞµ°£º¶¹¶¹Áú
2	30320049	36689	0	55	64	ÕäÊÞµ°£º¶¹¶¹Áú
2	30320049	36699	0	65	74	ÕäÊÞµ°£º¶¹¶¹Áú
2	30320049	36709	0	75	84	ÕäÊÞµ°£º¶¹¶¹Áú
2	30320049	36719	0	85	94	ÕäÊÞµ°£º¶¹¶¹Áú
2	30320049	36729	0	95	255	ÕäÊÞµ°£º¶¹¶¹Áú
2	30320050	36739	0	5	44	ÕäÊÞµ°£º³öÔÆÁúòþ
2	30320050	36749	0	45	54	ÕäÊÞµ°£º³öÔÆÁúòþ
2	30320050	36759	0	55	64	ÕäÊÞµ°£º³öÔÆÁúòþ
2	30320050	36769	0	65	74	ÕäÊÞµ°£º³öÔÆÁúòþ
2	30320050	36779	0	75	84	ÕäÊÞµ°£º³öÔÆÁúòþ
2	30320050	36789	0	85	94	ÕäÊÞµ°£º³öÔÆÁúòþ
2	30320050	36799	0	95	255	ÕäÊÞµ°£º³öÔÆÁúòþ
2	30320051	36819	0	5	44	ÕäÊÞµ°£º°ÁÔÆ²ÔÁú
2	30320051	36829	0	45	54	ÕäÊÞµ°£º°ÁÔÆ²ÔÁú
2	30320051	36839	0	55	64	ÕäÊÞµ°£º°ÁÔÆ²ÔÁú
2	30320051	36849	0	65	74	ÕäÊÞµ°£º°ÁÔÆ²ÔÁú
2	30320051	36859	0	75	84	ÕäÊÞµ°£º°ÁÔÆ²ÔÁú
2	30320051	36869	0	85	94	ÕäÊÞµ°£º°ÁÔÆ²ÔÁú
2	30320051	36879	0	95	255	ÕäÊÞµ°£º°ÁÔÆ²ÔÁú
2	30320052	36889	0	5	44	ÕäÊÞµ°£ºÌ«¹ÅÁú»ê
2	30320052	36899	0	45	54	ÕäÊÞµ°£ºÌ«¹ÅÁú»ê
2	30320052	36909	0	55	64	ÕäÊÞµ°£ºÌ«¹ÅÁú»ê
2	30320052	36919	0	65	74	ÕäÊÞµ°£ºÌ«¹ÅÁú»ê
2	30320052	36929	0	75	84	ÕäÊÞµ°£ºÌ«¹ÅÁú»ê
2	30320052	36939	0	85	94	ÕäÊÞµ°£ºÌ«¹ÅÁú»ê
2	30320052	36949	0	95	255	ÕäÊÞµ°£ºÌ«¹ÅÁú»ê
2	30320053	37429	0	5	44	ÕäÊÞµ°£ºÐùÔ¯Ìì·ï
2	30320053	37439	0	45	54	ÕäÊÞµ°£ºÐùÔ¯Ìì·ï
2	30320053	37449	0	55	64	ÕäÊÞµ°£ºÐùÔ¯Ìì·ï
2	30320053	37459	0	65	74	ÕäÊÞµ°£ºÐùÔ¯Ìì·ï
2	30320053	37469	0	75	84	ÕäÊÞµ°£ºÐùÔ¯Ìì·ï
2	30320053	37479	0	85	94	ÕäÊÞµ°£ºÐùÔ¯Ìì·ï
2	30320053	37489	0	95	255	ÕäÊÞµ°£ºÐùÔ¯Ìì·ï
2	30320054	37499	0	5	44	ÕäÊÞµ°£º°Ù±äÍô×Ð
2	30320054	37509	0	45	54	ÕäÊÞµ°£º°Ù±äÍô×Ð
2	30320054	37519	0	55	64	ÕäÊÞµ°£º°Ù±äÍô×Ð
2	30320054	37529	0	65	74	ÕäÊÞµ°£º°Ù±äÍô×Ð
2	30320054	37539	0	75	84	ÕäÊÞµ°£º°Ù±äÍô×Ð
2	30320054	37549	0	85	94	ÕäÊÞµ°£º°Ù±äÍô×Ð
2	30320054	37559	0	95	255	ÕäÊÞµ°£º°Ù±äÍô×Ð
2	30320055	37569	0	5	44	ÕäÊÞµ°£ºÐþ»ÄÌÚÉß
2	30320055	37579	0	45	54	ÕäÊÞµ°£ºÐþ»ÄÌÚÉß
2	30320055	37589	0	55	64	ÕäÊÞµ°£ºÐþ»ÄÌÚÉß
2	30320055	37599	0	65	74	ÕäÊÞµ°£ºÐþ»ÄÌÚÉß
2	30320055	37609	0	75	84	ÕäÊÞµ°£ºÐþ»ÄÌÚÉß
2	30320055	37619	0	85	94	ÕäÊÞµ°£ºÐþ»ÄÌÚÉß
2	30320055	37629	0	95	255	ÕäÊÞµ°£ºÐþ»ÄÌÚÉß
2	30320056	37639	0	5	44	ÕäÊÞµ°£ºæ´»ÊÁúòþ
2	30320056	37649	0	45	54	ÕäÊÞµ°£ºæ´»ÊÁúòþ
2	30320056	37659	0	55	64	ÕäÊÞµ°£ºæ´»ÊÁúòþ
2	30320056	37669	0	65	74	ÕäÊÞµ°£ºæ´»ÊÁúòþ
2	30320056	37679	0	75	84	ÕäÊÞµ°£ºæ´»ÊÁúòþ
2	30320056	37689	0	85	94	ÕäÊÞµ°£ºæ´»ÊÁúòþ
2	30320056	37699	0	95	255	ÕäÊÞµ°£ºæ´»ÊÁúòþ
2	30320057	37759	0	5	44	ÕäÊÞµ°£ºÐþÅ®Éß
2	30320057	37769	0	45	54	ÕäÊÞµ°£ºÐþÅ®Éß
2	30320057	37779	0	55	64	ÕäÊÞµ°£ºÐþÅ®Éß
2	30320057	37789	0	65	74	ÕäÊÞµ°£ºÐþÅ®Éß
2	30320057	37799	0	75	84	ÕäÊÞµ°£ºÐþÅ®Éß
2	30320057	37809	0	85	94	ÕäÊÞµ°£ºÐþÅ®Éß
2	30320057	37819	0	95	255	ÕäÊÞµ°£ºÐþÅ®Éß
1	30320058	37829	1	0	0	ÕäÊÞµ°£ºÑ²ÓÎÐ¡ÏÉ
2	30320059	37909	0	5	44	ÕäÊÞµ°£ºÃ«Ã«Å£
2	30320059	37919	0	45	54	ÕäÊÞµ°£ºÃ«Ã«Å£
2	30320059	37929	0	55	64	ÕäÊÞµ°£ºÃ«Ã«Å£
2	30320059	37939	0	65	74	ÕäÊÞµ°£ºÃ«Ã«Å£
2	30320059	37949	0	75	84	ÕäÊÞµ°£ºÃ«Ã«Å£
2	30320059	37959	0	85	94	ÕäÊÞµ°£ºÃ«Ã«Å£
2	30320059	37969	0	95	255	ÕäÊÞµ°£ºÃ«Ã«Å£
2	30320060	37979	0	5	44	ÕäÊÞµ°£ºÊ¥×±Ð¡Â¹
2	30320060	37989	0	45	54	ÕäÊÞµ°£ºÊ¥×±Ð¡Â¹
2	30320060	37999	0	55	64	ÕäÊÞµ°£ºÊ¥×±Ð¡Â¹
2	30320060	38009	0	65	74	ÕäÊÞµ°£ºÊ¥×±Ð¡Â¹
2	30320060	38019	0	75	84	ÕäÊÞµ°£ºÊ¥×±Ð¡Â¹
2	30320060	38029	0	85	94	ÕäÊÞµ°£ºÊ¥×±Ð¡Â¹
2	30320060	38039	0	95	255	ÕäÊÞµ°£ºÊ¥×±Ð¡Â¹
2	30320061	38049	0	5	44	ÕäÊÞµ°£ºÀ¥ÂØÏÉ¿¥
2	30320061	38059	0	45	54	ÕäÊÞµ°£ºÀ¥ÂØÏÉ¿¥
2	30320061	38069	0	55	64	ÕäÊÞµ°£ºÀ¥ÂØÏÉ¿¥
2	30320061	38079	0	65	74	ÕäÊÞµ°£ºÀ¥ÂØÏÉ¿¥
2	30320061	38089	0	75	84	ÕäÊÞµ°£ºÀ¥ÂØÏÉ¿¥
2	30320061	38099	0	85	94	ÕäÊÞµ°£ºÀ¥ÂØÏÉ¿¥
2	30320061	38109	0	95	255	ÕäÊÞµ°£ºÀ¥ÂØÏÉ¿¥
2	30320062	38119	0	5	44	ÕäÊÞµ°£º¶ºÈ¤öè
2	30320062	38129	0	45	54	ÕäÊÞµ°£º¶ºÈ¤öè
2	30320062	38139	0	55	64	ÕäÊÞµ°£º¶ºÈ¤öè
2	30320062	38149	0	65	74	ÕäÊÞµ°£º¶ºÈ¤öè
2	30320062	38159	0	75	84	ÕäÊÞµ°£º¶ºÈ¤öè
2	30320062	38169	0	85	94	ÕäÊÞµ°£º¶ºÈ¤öè
2	30320062	38179	0	95	255	ÕäÊÞµ°£º¶ºÈ¤öè
2	30320063	38189	0	5	44	ÕäÊÞµ°£ºÃÀºïÍõ
2	30320063	38199	0	45	54	ÕäÊÞµ°£ºÃÀºïÍõ
2	30320063	38209	0	55	64	ÕäÊÞµ°£ºÃÀºïÍõ
2	30320063	38219	0	65	74	ÕäÊÞµ°£ºÃÀºïÍõ
2	30320063	38229	0	75	84	ÕäÊÞµ°£ºÃÀºïÍõ
2	30320063	38239	0	85	94	ÕäÊÞµ°£ºÃÀºïÍõ
2	30320063	38249	0	95	255	ÕäÊÞµ°£ºÃÀºïÍõ
2	30320064	38259	0	5	44	ÕäÊÞµ°£ºÆëÌì´óÊ¥
2	30320064	38269	0	45	54	ÕäÊÞµ°£ºÆëÌì´óÊ¥
2	30320064	38279	0	55	64	ÕäÊÞµ°£ºÆëÌì´óÊ¥
2	30320064	38289	0	65	74	ÕäÊÞµ°£ºÆëÌì´óÊ¥
2	30320064	38299	0	75	84	ÕäÊÞµ°£ºÆëÌì´óÊ¥
2	30320064	38309	0	85	94	ÕäÊÞµ°£ºÆëÌì´óÊ¥
2	30320064	38319	0	95	255	ÕäÊÞµ°£ºÆëÌì´óÊ¥
2	30320065	38329	0	5	44	ÕäÊÞµ°£ºÖÉÔÂÁé
2	30320065	38339	0	45	54	ÕäÊÞµ°£ºÖÉÔÂÁé
2	30320065	38349	0	55	64	ÕäÊÞµ°£ºÖÉÔÂÁé
2	30320065	38359	0	65	74	ÕäÊÞµ°£ºÖÉÔÂÁé
2	30320065	38369	0	75	84	ÕäÊÞµ°£ºÖÉÔÂÁé
2	30320065	38379	0	85	94	ÕäÊÞµ°£ºÖÉÔÂÁé
2	30320065	38389	0	95	255	ÕäÊÞµ°£ºÖÉÔÂÁé
2	30320066	38399	0	5	44	ÕäÊÞµ°£ºÁé÷È¶ù
2	30320066	38409	0	45	54	ÕäÊÞµ°£ºÁé÷È¶ù
2	30320066	38419	0	55	64	ÕäÊÞµ°£ºÁé÷È¶ù
2	30320066	38429	0	65	74	ÕäÊÞµ°£ºÁé÷È¶ù
2	30320066	38439	0	75	84	ÕäÊÞµ°£ºÁé÷È¶ù
2	30320066	38449	0	85	94	ÕäÊÞµ°£ºÁé÷È¶ù
2	30320066	38459	0	95	255	ÕäÊÞµ°£ºÁé÷È¶ù
2	30320067	38469	0	5	44	ÕäÊÞµ°£º±ÌÂäÇàð½
2	30320067	38479	0	45	54	ÕäÊÞµ°£º±ÌÂäÇàð½
2	30320067	38489	0	55	64	ÕäÊÞµ°£º±ÌÂäÇàð½
2	30320067	38499	0	65	74	ÕäÊÞµ°£º±ÌÂäÇàð½
2	30320067	38509	0	75	84	ÕäÊÞµ°£º±ÌÂäÇàð½
2	30320067	38519	0	85	94	ÕäÊÞµ°£º±ÌÂäÇàð½
2	30320067	38529	0	95	255	ÕäÊÞµ°£º±ÌÂäÇàð½
2	30320068	38539	0	5	44	ÕäÊÞµ°£ºÃîÊóÐ¡ÏÉ
2	30320068	38549	0	45	54	ÕäÊÞµ°£ºÃîÊóÐ¡ÏÉ
2	30320068	38559	0	55	64	ÕäÊÞµ°£ºÃîÊóÐ¡ÏÉ
2	30320068	38569	0	65	74	ÕäÊÞµ°£ºÃîÊóÐ¡ÏÉ
2	30320068	38579	0	75	84	ÕäÊÞµ°£ºÃîÊóÐ¡ÏÉ
2	30320068	38589	0	85	94	ÕäÊÞµ°£ºÃîÊóÐ¡ÏÉ
2	30320068	38599	0	95	255	ÕäÊÞµ°£ºÃîÊóÐ¡ÏÉ
2	30320069	38609	0	5	44	ÕäÊÞµ°£ºÉñ»úÐ¡×Ó
2	30320069	38619	0	45	54	ÕäÊÞµ°£ºÉñ»úÐ¡×Ó
2	30320069	38629	0	55	64	ÕäÊÞµ°£ºÉñ»úÐ¡×Ó
2	30320069	38639	0	65	74	ÕäÊÞµ°£ºÉñ»úÐ¡×Ó
2	30320069	38649	0	75	84	ÕäÊÞµ°£ºÉñ»úÐ¡×Ó
2	30320069	38659	0	85	94	ÕäÊÞµ°£ºÉñ»úÐ¡×Ó
2	30320069	38669	0	95	255	ÕäÊÞµ°£ºÉñ»úÐ¡×Ó
2	30320070	38679	0	5	44	ÕäÊÞµ°£ºÔÆÏöÓñÍÃ
2	30320070	38689	0	45	54	ÕäÊÞµ°£ºÔÆÏöÓñÍÃ
2	30320070	38699	0	55	64	ÕäÊÞµ°£ºÔÆÏöÓñÍÃ
2	30320070	38709	0	65	74	ÕäÊÞµ°£ºÔÆÏöÓñÍÃ
2	30320070	38719	0	75	84	ÕäÊÞµ°£ºÔÆÏöÓñÍÃ
2	30320070	38729	0	85	94	ÕäÊÞµ°£ºÔÆÏöÓñÍÃ
2	30320070	38739	0	95	255	ÕäÊÞµ°£ºÔÆÏöÓñÍÃ
2	30320071	38749	0	5	44	ÕäÊÞµ°£ºÁéÖé×Ó
2	30320071	38759	0	45	54	ÕäÊÞµ°£ºÁéÖé×Ó
2	30320071	38769	0	55	64	ÕäÊÞµ°£ºÁéÖé×Ó
2	30320071	38779	0	65	74	ÕäÊÞµ°£ºÁéÖé×Ó
2	30320071	38789	0	75	84	ÕäÊÞµ°£ºÁéÖé×Ó
2	30320071	38799	0	85	94	ÕäÊÞµ°£ºÁéÖé×Ó
2	30320071	38809	0	95	255	ÕäÊÞµ°£ºÁéÖé×Ó
2	30320072	38819	0	5	44	ÕäÊÞµ°£ºÊÉÔÂ²Ô¹·
2	30320072	38829	0	45	54	ÕäÊÞµ°£ºÊÉÔÂ²Ô¹·
2	30320072	38839	0	55	64	ÕäÊÞµ°£ºÊÉÔÂ²Ô¹·
2	30320072	38849	0	65	74	ÕäÊÞµ°£ºÊÉÔÂ²Ô¹·
2	30320072	38859	0	75	84	ÕäÊÞµ°£ºÊÉÔÂ²Ô¹·
2	30320072	38869	0	85	94	ÕäÊÞµ°£ºÊÉÔÂ²Ô¹·
2	30320072	38879	0	95	255	ÕäÊÞµ°£ºÊÉÔÂ²Ô¹·
2	30320073	38889	0	5	44	ÕäÊÞµ°£º×ÏÏöÐþÀÇ
2	30320073	38899	0	45	54	ÕäÊÞµ°£º×ÏÏöÐþÀÇ
2	30320073	38909	0	55	64	ÕäÊÞµ°£º×ÏÏöÐþÀÇ
2	30320073	38919	0	65	74	ÕäÊÞµ°£º×ÏÏöÐþÀÇ
2	30320073	38929	0	75	84	ÕäÊÞµ°£º×ÏÏöÐþÀÇ
2	30320073	38939	0	85	94	ÕäÊÞµ°£º×ÏÏöÐþÀÇ
2	30320073	38949	0	95	255	ÕäÊÞµ°£º×ÏÏöÐþÀÇ
1	30320074	38959	1	0	0	ÕäÊÞµ°£ºÕÐ²Æ½õºü
2	30320075	39039	0	5	44	ÕäÊÞµ°£ºÀêÃÀÈË
2	30320075	39049	0	45	54	ÕäÊÞµ°£ºÀêÃÀÈË
2	30320075	39059	0	55	64	ÕäÊÞµ°£ºÀêÃÀÈË
2	30320075	39069	0	65	74	ÕäÊÞµ°£ºÀêÃÀÈË
2	30320075	39079	0	75	84	ÕäÊÞµ°£ºÀêÃÀÈË
2	30320075	39089	0	85	94	ÕäÊÞµ°£ºÀêÃÀÈË
2	30320075	39099	0	95	255	ÕäÊÞµ°£ºÀêÃÀÈË
1	30504088	22499	1	0	0	ÕäÊÞµ°:go×Ð
1	30504089	22509	1	0	0	ÕäÊÞµ°:go×Ð
1	30504090	22519	1	0	0	ÕäÊÞµ°:go×Ð
1	30504091	22529	1	0	0	ÕäÊÞµ°:go×Ð
1	30504092	22539	1	0	0	ÕäÊÞµ°:go×Ð
1	30504093	22549	1	0	0	ÕäÊÞµ°:go×Ð
1	30504094	22559	1	0	0	ÕäÊÞµ°:go×Ð
0	30505108	3459	1	0	0	Ð¡ÖíÏîÈ¦
1	30505109	6069	1	0	0	Ã¨ÏîÈ¦£ºÄ«¾µÃ¨
1	30505110	6079	1	0	0	Ã¨ÏîÈ¦£ºÁ÷ÐÐÃ¨
1	30505111	6089	1	0	0	Ã¨ÏîÈ¦£ºÊ±ÉÐÃ¨
1	30505112	6099	1	0	0	Ã¨ÏîÈ¦£ºÅ¼ÏñÃ¨
1	30505113	6109	1	0	0	Ã¨ÏîÈ¦£º¹Ú¾üÃ¨
1	30505121	6569	1	0	0	Æó¶ìµ°
1	30505126	6649	1	0	0	ÓñÍÃÁåîõ
1	30505127	6659	1	0	0	ÍÅ±ýÓñÍÃ
1	30505128	6669	1	0	0	ó¸¹¬ÓñÍÃÁåîõ
1	30505129	6679	1	0	0	æÏ¶ðÓñÍÃÁåîõ
1	30505154	8699	1	0	0	Ã¨ÏîÈ¦£º¼ªÏéÃ¨
2	30505164	8359	0	45	54	º£µÁÊóµÄÃ±×Ó
2	30505164	8369	0	55	64	º£µÁÊóµÄÃ±×Ó
